,day,hour,label,points,points_per,center_x,center_y,cluster_count,region_surface,region_vertices
12,5,10,12,6426,0.12852,40.731985018975124,-73.9842358886184,48.0,0.0007627699999998816,"[[ 40.7454 -73.9715]
 [ 40.7254 -73.9726]
 [ 40.7138 -73.9773]
 [ 40.7131 -73.9777]
 [ 40.7115 -73.9806]
 [ 40.7105 -73.9838]
 [ 40.7105 -73.9845]
 [ 40.7174 -73.9942]
 [ 40.7198 -73.9952]
 [ 40.7316 -73.9973]
 [ 40.7334 -73.9971]
 [ 40.747  -73.9904]
 [ 40.7483 -73.9889]
 [ 40.7484 -73.9882]
 [ 40.7487 -73.9844]
 [ 40.7475 -73.972 ]]"
13,5,10,13,980,0.0196,40.6794232212964,-73.9521979884242,48.0,0.0013675131700000003,"[[ 40.6481    -73.9473   ]
 [ 40.6495482 -73.9559714]
 [ 40.6521    -73.9616   ]
 [ 40.6545    -73.9626   ]
 [ 40.6724    -73.9691   ]
 [ 40.6752    -73.9693   ]
 [ 40.6941    -73.9632   ]
 [ 40.6985    -73.96     ]
 [ 40.6993    -73.959    ]
 [ 40.7053    -73.943    ]
 [ 40.7043    -73.9409   ]
 [ 40.7013    -73.938    ]
 [ 40.6872    -73.9358   ]
 [ 40.6789    -73.9365   ]
 [ 40.6589    -73.9425   ]]"
14,5,10,14,11,0.00022,40.722500000000004,-74.26615,48.0,0.013418499999998392,"[[ 40.6468 -74.2148]
 [ 40.6534 -74.3245]
 [ 40.7251 -74.324 ]
 [ 40.7655 -74.3073]
 [ 40.801  -74.2524]
 [ 40.7906 -74.2275]]"
15,5,10,15,490,0.0098,40.73131827064984,-73.88713317130839,48.0,0.0016821121300000872,"[[ 40.701     -73.8964   ]
 [ 40.7228    -73.9133   ]
 [ 40.7507    -73.8945   ]
 [ 40.7532    -73.8906   ]
 [ 40.7556561 -73.8857755]
 [ 40.7551    -73.8833   ]
 [ 40.7521    -73.8712   ]
 [ 40.7341    -73.8692   ]
 [ 40.7251    -73.8683   ]
 [ 40.7104    -73.8735   ]
 [ 40.7017    -73.8838   ]
 [ 40.7016    -73.8852   ]
 [ 40.7014917 -73.8868028]]"
16,5,10,16,187,0.00374,40.89443733960269,-73.91198669809081,48.0,0.008264890000000729,"[[ 40.9054 -73.9748]
 [ 40.9952 -74.0125]
 [ 40.9498 -73.8977]
 [ 40.9122 -73.8852]
 [ 40.8889 -73.8928]
 [ 40.8626 -73.9029]
 [ 40.8941 -73.9586]]"
17,5,10,17,827,0.01654,40.84224403703834,-73.93617332887294,48.0,0.00288132594510581,"[[ 40.8605    -73.9762   ]
 [ 40.8722736 -73.9254271]
 [ 40.872     -73.9194   ]
 [ 40.8558    -73.9012   ]
 [ 40.8357    -73.9031   ]
 [ 40.8256703 -73.9152416]
 [ 40.8240556 -73.9192925]
 [ 40.8218    -73.9502   ]
 [ 40.8236    -73.9534   ]
 [ 40.8363    -73.9728   ]]"
18,5,10,18,3176,0.06352,40.78254142916683,-73.97913488028735,48.0,0.0017684200200001662,"[[ 40.7684    -73.9867   ]
 [ 40.7696    -73.992    ]
 [ 40.793     -74.0151   ]
 [ 40.8192    -73.9926   ]
 [ 40.8258    -73.9767   ]
 [ 40.7991    -73.9667   ]
 [ 40.7954    -73.9656   ]
 [ 40.7915    -73.9649   ]
 [ 40.7913    -73.9649   ]
 [ 40.7827725 -73.9653627]
 [ 40.769     -73.9812   ]
 [ 40.7689    -73.9814   ]]"
19,5,10,19,11,0.00022,40.851330000000004,-74.10847,48.0,0.008632800000001325,"[[ 40.8109 -74.1575]
 [ 40.8873 -74.1781]
 [ 40.8937 -74.0411]
 [ 40.8249 -74.0573]]"
20,5,10,20,1686,0.03372,40.68958026223056,-73.99455799282522,48.0,0.0006214961700002901,"[[ 40.6719    -74.0101   ]
 [ 40.672     -74.0109   ]
 [ 40.6749    -74.0174   ]
 [ 40.6782    -74.0156   ]
 [ 40.7028    -73.9948   ]
 [ 40.7029    -73.9947   ]
 [ 40.7032    -73.9942   ]
 [ 40.7046    -73.9869   ]
 [ 40.7037    -73.9837   ]
 [ 40.7009    -73.9819   ]
 [ 40.6941    -73.9825   ]
 [ 40.6856261 -73.9841707]
 [ 40.6847    -73.9853   ]
 [ 40.6746    -73.9978   ]]"
21,5,10,21,327,0.00654,40.84743603370471,-73.87505461028682,48.0,0.0031836193830599773,"[[ 40.8105    -73.8556   ]
 [ 40.8126008 -73.8840247]
 [ 40.8162916 -73.8962205]
 [ 40.8195    -73.8979   ]
 [ 40.8653    -73.8963   ]
 [ 40.8829    -73.8868   ]
 [ 40.8818    -73.881    ]
 [ 40.8625    -73.8435   ]
 [ 40.8149    -73.8467   ]]"
22,5,10,22,31,0.00062,40.614699985,-74.108200275,48.0,0.006355020187174411,"[[ 40.6125891 -74.17799  ]
 [ 40.6657    -74.0772   ]
 [ 40.6045639 -74.0652649]
 [ 40.5731606 -74.094586 ]
 [ 40.5639366 -74.1163373]
 [ 40.5883333 -74.1577778]]"
23,5,10,23,7,0.00014,41.03375714285715,-73.73355714285715,48.0,0.003256554999999723,"[[ 41.0687 -73.7039]
 [ 40.9866 -73.6852]
 [ 41.033  -73.7751]]"
24,5,10,24,182,0.00364,40.763101411360545,-73.76262444307824,48.0,0.003598260898040336,"[[ 40.7470463 -73.7115199]
 [ 40.7327778 -73.7177778]
 [ 40.7416    -73.7819   ]
 [ 40.7612    -73.7899   ]
 [ 40.7945    -73.7961   ]
 [ 40.796708  -73.779396 ]
 [ 40.7815    -73.7324   ]]"
25,5,10,25,6,0.00012,41.1064,-73.81843333333333,48.0,0.007603105000001197,"[[ 41.0905 -73.9182]
 [ 41.1808 -73.7442]
 [ 41.1097 -73.7791]
 [ 41.0597 -73.833 ]
 [ 41.0629 -73.844 ]]"
26,5,10,26,1492,0.02984,40.80647258417059,-73.94704018607459,48.0,0.0015525600000000951,"[[ 40.7945 -73.9635]
 [ 40.804  -73.9687]
 [ 40.8081 -73.9666]
 [ 40.8189 -73.9596]
 [ 40.821  -73.9577]
 [ 40.8222 -73.956 ]
 [ 40.8244 -73.9421]
 [ 40.8242 -73.9395]
 [ 40.8176 -73.9157]
 [ 40.8083 -73.9089]
 [ 40.7933 -73.9152]
 [ 40.7893 -73.9254]
 [ 40.7943 -73.9628]]"
27,5,10,27,1232,0.02464,40.76070838546056,-73.91920070732458,48.0,0.0015726250000001494,"[[ 40.7512 -73.8997]
 [ 40.7408 -73.9016]
 [ 40.7366 -73.9248]
 [ 40.7357 -73.9344]
 [ 40.7362 -73.9364]
 [ 40.7364 -73.9367]
 [ 40.765  -73.9385]
 [ 40.7676 -73.9381]
 [ 40.7842 -73.9299]
 [ 40.7836 -73.918 ]
 [ 40.7789 -73.9051]
 [ 40.7693 -73.9009]]"
28,5,10,28,1,2e-05,40.2222,-74.0941,48.0,,
29,5,10,29,4,8e-05,40.732175,-73.295525,48.0,0.00929505999999872,"[[ 40.6765 -73.3358]
 [ 40.8411 -73.3055]
 [ 40.7105 -73.2166]]"
30,5,10,30,16,0.00032,40.94235,-73.79314375,48.0,0.0062703899999996615,"[[ 40.9011 -73.799 ]
 [ 40.9018 -73.818 ]
 [ 40.9712 -73.8365]
 [ 41.0003 -73.8343]
 [ 40.9901 -73.808 ]
 [ 40.9509 -73.7345]
 [ 40.9245 -73.7448]
 [ 40.9018 -73.7819]]"
31,5,10,31,21,0.00042,42.61311209999999,-73.80650059999999,48.0,,
32,5,10,32,5595,0.1119,40.71672869447441,-74.00420960221857,48.0,0.0006231115300000769,"[[ 40.7137    -73.9849   ]
 [ 40.7103    -73.987    ]
 [ 40.7065    -73.9972   ]
 [ 40.7016    -74.0126   ]
 [ 40.702786  -74.0157731]
 [ 40.7042    -74.0171   ]
 [ 40.7051    -74.0175   ]
 [ 40.7061    -74.0178   ]
 [ 40.7088    -74.0183   ]
 [ 40.7158    -74.0169   ]
 [ 40.7167    -74.0164   ]
 [ 40.7244    -74.0112   ]
 [ 40.7261    -74.0096   ]
 [ 40.7267    -74.009    ]
 [ 40.7275    -74.0081   ]
 [ 40.7289    -73.9939   ]
 [ 40.7266    -73.9916   ]
 [ 40.7154    -73.9853   ]]"
33,5,10,33,10,0.0002,40.79624444444445,-73.53505555555556,48.0,0.004127309999999672,"[[ 40.8395 -73.4809]
 [ 40.7612 -73.5253]
 [ 40.7656 -73.5476]
 [ 40.7813 -73.5581]
 [ 40.7994 -73.5656]
 [ 40.8452 -73.5351]]"
34,5,10,34,517,0.01034,40.62970069911887,-74.0115007371889,48.0,0.002341059535000001,"[[ 40.6187    -74.0397   ]
 [ 40.6389    -74.0357   ]
 [ 40.6578    -74.0072   ]
 [ 40.658     -73.9985   ]
 [ 40.652203  -73.9910769]
 [ 40.6093    -73.9838   ]
 [ 40.603     -73.9829   ]
 [ 40.5969    -73.9883   ]
 [ 40.6132    -74.0365   ]]"
35,5,10,35,6,0.00012,42.8154314,-75.9185846,48.0,,
36,5,10,36,4783,0.09566,40.75791159978314,-73.9881349620728,48.0,0.00048505000000001545,"[[ 40.7694 -73.9955]
 [ 40.7686 -73.9821]
 [ 40.7575 -73.9763]
 [ 40.7541 -73.9764]
 [ 40.7477 -73.9781]
 [ 40.7471 -73.9792]
 [ 40.7459 -73.982 ]
 [ 40.7473 -73.9913]
 [ 40.75   -73.9985]
 [ 40.7549 -74.0026]
 [ 40.7583 -74.0042]
 [ 40.7602 -74.0032]
 [ 40.7623 -74.0015]]"
37,5,10,37,259,0.00518,40.640991752418294,-73.96853099997385,48.0,0.001032910000000096,"[[ 40.618  -73.9594]
 [ 40.6062 -73.9727]
 [ 40.6091 -73.9779]
 [ 40.6331 -73.9795]
 [ 40.6501 -73.9797]
 [ 40.6551 -73.9772]
 [ 40.6561 -73.9737]
 [ 40.6528 -73.9646]
 [ 40.6524 -73.9638]
 [ 40.6443 -73.9508]
 [ 40.64   -73.9483]]"
38,5,10,38,625,0.0125,40.66563614741472,-73.79886333522136,48.0,0.00261816235000002,"[[ 40.6414    -73.7885   ]
 [ 40.6493    -73.8373   ]
 [ 40.6578815 -73.8362459]
 [ 40.6861    -73.8245   ]
 [ 40.7004    -73.8077   ]
 [ 40.7029134 -73.8006429]
 [ 40.7024    -73.8001   ]
 [ 40.6956234 -73.7941863]
 [ 40.6627    -73.7718   ]
 [ 40.6458    -73.7766   ]
 [ 40.6455    -73.7768   ]
 [ 40.6429479 -73.7793734]]"
39,5,10,39,1444,0.02888,40.77878890610904,-73.95249944258289,48.0,0.0004461500000000998,"[[ 40.7652 -73.9475]
 [ 40.7677 -73.956 ]
 [ 40.7759 -73.9624]
 [ 40.7782 -73.9629]
 [ 40.7902 -73.9596]
 [ 40.7931 -73.952 ]
 [ 40.7932 -73.9506]
 [ 40.7922 -73.9461]
 [ 40.7912 -73.945 ]
 [ 40.7864 -73.9422]
 [ 40.7708 -73.9428]
 [ 40.7689 -73.9433]
 [ 40.7654 -73.9466]]"
40,5,10,40,258,0.00516,40.66990355814215,-73.87829710278085,48.0,0.00201818122999993,"[[ 40.67677   -73.8437461]
 [ 40.6306    -73.8992   ]
 [ 40.6439    -73.902    ]
 [ 40.676     -73.8968   ]
 [ 40.698     -73.8665   ]
 [ 40.702     -73.8554   ]]"
41,5,10,41,4191,0.08382,40.739412650119554,-74.00109842189423,48.0,0.0004283957850000697,"[[ 40.7283    -74.002    ]
 [ 40.7283    -74.0105   ]
 [ 40.7471    -74.0103   ]
 [ 40.7475    -74.0101   ]
 [ 40.7544    -74.0066   ]
 [ 40.7527324 -74.0015279]
 [ 40.7463    -73.9897   ]
 [ 40.7429    -73.9886   ]
 [ 40.7405    -73.9891   ]
 [ 40.7351    -73.9912   ]
 [ 40.7289    -73.9983   ]
 [ 40.7284    -73.9999   ]]"
42,5,10,42,3122,0.06244,40.71703759081237,-73.95183220140427,48.0,0.0008108718499999184,"[[ 40.7375    -73.9536   ]
 [ 40.7254    -73.936    ]
 [ 40.7210549 -73.9304689]
 [ 40.7105    -73.9345   ]
 [ 40.7072    -73.9397   ]
 [ 40.7069    -73.9414   ]
 [ 40.7058    -73.948    ]
 [ 40.7058    -73.9618   ]
 [ 40.7075    -73.9685   ]
 [ 40.7087085 -73.9702219]
 [ 40.7334    -73.959    ]
 [ 40.7365    -73.9565   ]]"
43,5,10,43,3,6e-05,41.120066666666666,-73.37303333333334,48.0,0.0005848600000000041,"[[ 41.1384 -73.3079]
 [ 41.0916 -73.4529]
 [ 41.1302 -73.3583]]"
44,5,10,44,45,0.0009,40.70403377777778,-74.17649977777778,48.0,0.0013034200000004072,"[[ 40.7542 -74.1725]
 [ 40.7451 -74.1514]
 [ 40.712  -74.1644]
 [ 40.6915 -74.1771]
 [ 40.6902 -74.1785]
 [ 40.6878 -74.1811]
 [ 40.6836 -74.1936]
 [ 40.6868 -74.1935]]"
45,5,10,45,10,0.0002,40.77035,-73.43659,48.0,0.00198990500000054,"[[ 40.7899 -73.4159]
 [ 40.7238 -73.4273]
 [ 40.7358 -73.4411]
 [ 40.7965 -73.467 ]]"
46,5,10,46,5,0.0001,40.96616,-74.1316,48.0,0.0074098699999998905,"[[ 40.9194 -74.1225]
 [ 41.0025 -74.211 ]
 [ 41.0257 -74.1171]
 [ 40.9471 -74.0744]]"
47,5,10,47,1,2e-05,40.3084,-74.6681,48.0,,
0,5,11,0,239,0.00478,40.75555702426065,-73.75350507553884,48.0,0.00928118490336105,"[[ 40.8103    -73.736    ]
 [ 40.7969    -73.6756   ]
 [ 40.755     -73.692    ]
 [ 40.6945474 -73.7384653]
 [ 40.6984364 -73.7606881]
 [ 40.7348246 -73.7934668]
 [ 40.7594    -73.7995   ]
 [ 40.7877    -73.7902   ]
 [ 40.796708  -73.779396 ]]"
1,5,11,1,1544,0.03088,40.66124453443416,-73.97522911717013,48.0,0.0017811213199997963,"[[ 40.6495    -73.9466   ]
 [ 40.6297    -73.9632   ]
 [ 40.6371    -73.9785   ]
 [ 40.6611    -74.0004   ]
 [ 40.6715    -74.002    ]
 [ 40.6779    -73.9911   ]
 [ 40.6791695 -73.9885041]
 [ 40.6798    -73.9788   ]
 [ 40.6792    -73.9771   ]
 [ 40.6629    -73.9441   ]
 [ 40.651     -73.946    ]]"
2,5,11,2,5148,0.10296,40.75650128654361,-73.9688546403563,48.0,0.0011681549999999305,"[[ 40.7418 -73.9419]
 [ 40.7396 -73.9807]
 [ 40.7397 -73.9813]
 [ 40.7654 -73.9857]
 [ 40.766  -73.9853]
 [ 40.7749 -73.9684]
 [ 40.7737 -73.9662]
 [ 40.7533 -73.9375]
 [ 40.7488 -73.9377]]"
3,5,11,3,15,0.0003,40.643220178571426,-73.66956661428571,48.0,0.012369779404999975,"[[ 40.6239    -73.5985   ]
 [ 40.5848    -73.6666   ]
 [ 40.5865    -73.7149   ]
 [ 40.6053825 -73.7551326]
 [ 40.7096    -73.6758   ]
 [ 40.7244    -73.6404   ]]"
4,5,11,4,11,0.00022,40.7719090909091,-73.46121818181818,48.0,0.012494279999999492,"[[ 40.7289 -73.4225]
 [ 40.6683 -73.4733]
 [ 40.6946 -73.516 ]
 [ 40.7274 -73.5274]
 [ 40.8143 -73.4766]
 [ 40.889  -73.4236]]"
5,5,11,5,556,0.01112,40.6488695658255,-73.78532553279351,48.0,0.00644376619500067,"[[ 40.678159  -73.746521 ]
 [ 40.6599    -73.7307   ]
 [ 40.6415    -73.7441   ]
 [ 40.5952    -73.7832   ]
 [ 40.5895    -73.7946   ]
 [ 40.5812    -73.8251   ]
 [ 40.5799    -73.8371   ]
 [ 40.6701035 -73.8190231]
 [ 40.6773    -73.7926   ]]"
6,5,11,6,17,0.00034,41.0126,-73.86118,48.0,0.012400135000000012,"[[ 41.0736 -73.8173]
 [ 41.0012 -73.8101]
 [ 40.9569 -73.8343]
 [ 40.9507 -73.8533]
 [ 40.9595 -73.8827]
 [ 41.0141 -73.9235]
 [ 41.0917 -73.922 ]
 [ 41.0783 -73.8274]]"
7,5,11,7,4,8e-05,41.1682,-73.2343,48.0,0.0004448249999998164,"[[ 41.1979 -73.0807]
 [ 41.1415 -73.3624]
 [ 41.1652 -73.2598]]"
8,5,11,8,2195,0.0439,40.68351842313618,-73.96024806992827,48.0,0.0012273484700000498,"[[ 40.6997716 -73.9753359]
 [ 40.7027    -73.963    ]
 [ 40.6956    -73.9471   ]
 [ 40.6946    -73.9461   ]
 [ 40.6867    -73.9403   ]
 [ 40.6734    -73.9328   ]
 [ 40.6635    -73.9306   ]
 [ 40.6636    -73.933    ]
 [ 40.6696    -73.9621   ]
 [ 40.6738    -73.9739   ]
 [ 40.6752    -73.9751   ]
 [ 40.6901    -73.9815   ]]"
9,5,11,9,281,0.00562,40.85233548294753,-73.85671543596604,48.0,0.0064781512655850675,"[[ 40.8139    -73.8268   ]
 [ 40.8298    -73.8955   ]
 [ 40.8614754 -73.8905439]
 [ 40.8932127 -73.8613781]
 [ 40.8853    -73.7893   ]
 [ 40.8473226 -73.7865218]
 [ 40.8226008 -73.8095781]]"
10,5,11,10,12357,0.24714,40.728032310185746,-73.99224180084914,48.0,0.0009574899999999991,"[[ 40.7289 -74.0113]
 [ 40.7369 -74.0098]
 [ 40.7399 -74.0007]
 [ 40.7431 -73.9886]
 [ 40.743  -73.9821]
 [ 40.7388 -73.9731]
 [ 40.7188 -73.975 ]
 [ 40.7139 -73.9774]
 [ 40.7133 -73.9781]
 [ 40.7115 -73.9812]
 [ 40.7102 -73.9846]
 [ 40.7098 -73.9918]
 [ 40.7105 -73.9941]
 [ 40.7205 -74.0052]
 [ 40.7256 -74.0102]
 [ 40.7285 -74.0112]]"
11,5,11,11,25,0.0005,40.79638333333333,-74.04064583333333,48.0,0.004806434999999466,"[[ 40.7842 -74.003 ]
 [ 40.7685 -74.016 ]
 [ 40.7698 -74.0237]
 [ 40.7836 -74.0444]
 [ 40.8215 -74.0997]
 [ 40.8664 -74.0868]
 [ 40.8716 -74.0621]]"
12,5,11,12,68,0.00136,40.70979264285714,-74.1774247904762,48.0,0.004466400000000668,"[[ 40.6749 -74.1705]
 [ 40.6967 -74.2286]
 [ 40.7737 -74.1721]
 [ 40.7539 -74.149 ]
 [ 40.7239 -74.1448]]"
13,5,11,13,2696,0.05392,40.781230794275906,-73.97898281423423,48.0,0.00047830000000011,"[[ 40.8007 -73.9713]
 [ 40.7942 -73.9631]
 [ 40.7926 -73.9641]
 [ 40.7675 -73.9806]
 [ 40.7648 -73.9861]
 [ 40.7647 -73.988 ]
 [ 40.7651 -73.989 ]
 [ 40.7662 -73.9917]
 [ 40.7663 -73.9918]
 [ 40.769  -73.9942]
 [ 40.77   -73.9943]
 [ 40.7857 -73.9848]
 [ 40.7949 -73.9766]]"
14,5,11,14,946,0.01892,40.76093654271419,-73.84572972773806,48.0,0.00279284961499966,"[[ 40.7635    -73.8094   ]
 [ 40.7381    -73.8105   ]
 [ 40.7405485 -73.842789 ]
 [ 40.7415    -73.8504   ]
 [ 40.7469593 -73.8601456]
 [ 40.7524    -73.8676   ]
 [ 40.7632    -73.876    ]
 [ 40.768     -73.8763   ]
 [ 40.7714    -73.8759   ]
 [ 40.7738    -73.8752   ]
 [ 40.7757145 -73.873364 ]
 [ 40.7985    -73.8209   ]
 [ 40.7945457 -73.8184674]]"
15,5,11,15,4350,0.087,40.75045443578124,-73.99400621548679,48.0,0.0006446549999999765,"[[ 40.7651 -73.9908]
 [ 40.764  -73.9853]
 [ 40.7591 -73.9826]
 [ 40.7577 -73.982 ]
 [ 40.7489 -73.9801]
 [ 40.7483 -73.9802]
 [ 40.7445 -73.9809]
 [ 40.7437 -73.9817]
 [ 40.7385 -73.9917]
 [ 40.7376 -73.9935]
 [ 40.7375 -74.0087]
 [ 40.7375 -74.009 ]
 [ 40.7376 -74.0091]
 [ 40.7381 -74.0094]
 [ 40.7388 -74.0097]
 [ 40.7475 -74.0101]
 [ 40.7546 -74.0065]
 [ 40.7625 -74.0015]
 [ 40.7628 -74.0011]
 [ 40.7641 -73.999 ]
 [ 40.7642 -73.9988]
 [ 40.7646 -73.9957]
 [ 40.7648 -73.9941]]"
16,5,11,16,320,0.0064,40.7040530640625,-73.818732340625,48.0,0.0032219411100003546,"[[ 40.7133455 -73.782511 ]
 [ 40.6996    -73.7834   ]
 [ 40.6612    -73.8317   ]
 [ 40.6578815 -73.8362459]
 [ 40.6618    -73.8552   ]
 [ 40.7198    -73.8407   ]
 [ 40.7274987 -73.8217204]
 [ 40.7288    -73.8153   ]
 [ 40.7243    -73.7865   ]]"
17,5,11,17,31,0.00062,40.619841494736846,-74.11457717368421,48.0,0.008504159949889671,"[[ 40.5903825 -74.0668076]
 [ 40.5542718 -74.1515318]
 [ 40.5587873 -74.1814284]
 [ 40.6125891 -74.17799  ]
 [ 40.6658    -74.1148   ]
 [ 40.6713    -74.0976   ]
 [ 40.6465873 -74.084937 ]
 [ 40.6045639 -74.0652649]]"
18,5,11,18,129,0.00258,40.73290238095238,-74.04264285714285,48.0,0.0029748700000000678,"[[ 40.7627 -74.0314]
 [ 40.7533 -74.0234]
 [ 40.7171 -74.0334]
 [ 40.7125 -74.035 ]
 [ 40.6987 -74.0625]
 [ 40.6938 -74.1034]
 [ 40.717  -74.0955]
 [ 40.754  -74.0563]]"
19,5,11,19,8,0.00016,41.0542125,-73.749875,48.0,0.005237329999999406,"[[ 41.0303 -73.7137]
 [ 41.0244 -73.7626]
 [ 41.0511 -73.7722]
 [ 41.1134 -73.7709]
 [ 41.126  -73.7141]]"
20,5,11,20,197,0.00394,40.61463618837209,-73.94082565348837,48.0,0.002701195104999652,"[[ 40.6376    -73.9221   ]
 [ 40.5902    -73.898    ]
 [ 40.5882    -73.8986   ]
 [ 40.588     -73.8987   ]
 [ 40.584     -73.9385   ]
 [ 40.5838    -73.9478   ]
 [ 40.5838    -73.9506   ]
 [ 40.6188823 -73.9654889]
 [ 40.6331    -73.9578   ]
 [ 40.6413    -73.9466   ]
 [ 40.6437    -73.9413   ]
 [ 40.6431    -73.9381   ]]"
21,5,11,21,5,0.0001,40.995779999999996,-74.10047999999999,48.0,0.004711270000000253,"[[ 41.0545 -74.0692]
 [ 40.9467 -74.0713]
 [ 40.9629 -74.1354]
 [ 41.0258 -74.117 ]]"
22,5,11,22,3117,0.06234,40.71676579489628,-73.95181393838746,48.0,0.0010022764000001839,"[[ 40.7376    -73.9534   ]
 [ 40.7210549 -73.9304689]
 [ 40.7042    -73.9334   ]
 [ 40.6986    -73.944    ]
 [ 40.6995    -73.9526   ]
 [ 40.7087085 -73.9702219]
 [ 40.7354    -73.9585   ]
 [ 40.7373    -73.9551   ]]"
23,5,11,23,207,0.00414,40.827819473170734,-73.9058565902439,48.0,0.0017905350000001928,"[[ 40.8213 -73.8659]
 [ 40.8056 -73.8731]
 [ 40.8178 -73.919 ]
 [ 40.8242 -73.9311]
 [ 40.8525 -73.9114]
 [ 40.8569 -73.9027]
 [ 40.8558 -73.9011]]"
24,5,11,24,1675,0.0335,40.68966958714136,-73.9938409927256,48.0,0.0007312850000000819,"[[ 40.6807 -73.981 ]
 [ 40.6748 -73.9977]
 [ 40.6741 -74.0002]
 [ 40.6718 -74.01  ]
 [ 40.6719 -74.0107]
 [ 40.6721 -74.012 ]
 [ 40.6743 -74.0165]
 [ 40.675  -74.0179]
 [ 40.6776 -74.0174]
 [ 40.7027 -73.9949]
 [ 40.7034 -73.994 ]
 [ 40.7045 -73.9866]
 [ 40.7028 -73.9811]
 [ 40.6967 -73.981 ]]"
25,5,11,25,17,0.00034,40.77161764705882,-73.61058235294117,48.0,0.009291144999999803,"[[ 40.7638 -73.6567]
 [ 40.8752 -73.5981]
 [ 40.767  -73.5277]
 [ 40.7377 -73.5836]
 [ 40.7512 -73.652 ]]"
26,5,11,26,1,2e-05,40.2122,-74.0072,48.0,,
27,5,11,27,4,8e-05,40.763575,-73.237,48.0,0.005114015000000508,"[[ 40.7001 -73.3233]
 [ 40.8202 -73.2043]
 [ 40.815  -73.1708]
 [ 40.719  -73.2496]]"
28,5,11,28,420,0.0084,40.63219425646959,-74.01706656460267,48.0,0.0013334200000003227,"[[ 40.6578 -74.0071]
 [ 40.6408 -73.9926]
 [ 40.633  -73.9952]
 [ 40.6228 -74.0013]
 [ 40.6117 -74.0241]
 [ 40.6123 -74.0341]
 [ 40.6136 -74.0369]
 [ 40.6188 -74.0387]
 [ 40.6195 -74.0387]
 [ 40.6387 -74.0355]]"
29,5,11,29,998,0.01996,40.693894499719384,-73.92196351166315,48.0,0.001770484999999933,"[[ 40.7029 -73.8767]
 [ 40.6686 -73.9181]
 [ 40.6792 -73.9398]
 [ 40.6803 -73.9404]
 [ 40.6937 -73.944 ]
 [ 40.7013 -73.9402]
 [ 40.7063 -73.9325]
 [ 40.7076 -73.9291]
 [ 40.7126 -73.8955]
 [ 40.7123 -73.8894]]"
30,5,11,30,1921,0.03842,40.80933654146986,-73.94841397299766,48.0,0.0024143832549998146,"[[ 40.7863    -73.9404   ]
 [ 40.7869    -73.9435   ]
 [ 40.8087    -74.0007   ]
 [ 40.8255    -73.9831   ]
 [ 40.8341    -73.9402   ]
 [ 40.8337    -73.9388   ]
 [ 40.8318    -73.9354   ]
 [ 40.8036    -73.9202   ]
 [ 40.7926    -73.9173   ]
 [ 40.7914478 -73.9210237]]"
31,5,11,31,21,0.00042,42.61311209999999,-73.80650059999999,48.0,,
32,5,11,32,3,6e-05,40.53973333333334,-74.32626666666665,48.0,0.008612735000000508,"[[ 40.606  -74.2765]
 [ 40.4845 -74.2811]
 [ 40.5287 -74.4212]]"
33,5,11,33,7,0.00014,40.752314285714284,-74.29828571428571,48.0,0.004836339999999641,"[[ 40.7168 -74.3577]
 [ 40.7893 -74.3217]
 [ 40.7713 -74.2341]
 [ 40.7345 -74.2685]]"
34,5,11,34,4327,0.08654,40.77689568164303,-73.9543848993519,48.0,0.0007516955849999637,"[[ 40.7789    -73.9684   ]
 [ 40.8021    -73.9614   ]
 [ 40.8011    -73.9475   ]
 [ 40.7766    -73.9436   ]
 [ 40.7726    -73.9453   ]
 [ 40.7628    -73.9495   ]
 [ 40.7613367 -73.9502853]
 [ 40.7592    -73.952    ]
 [ 40.758     -73.9532   ]
 [ 40.758     -73.9533   ]
 [ 40.7661    -73.9618   ]
 [ 40.7671    -73.9627   ]
 [ 40.7721    -73.9655   ]]"
35,5,11,35,14,0.00028,40.938964285714285,-73.77402142857143,48.0,0.005618784999999963,"[[ 40.9094 -73.8108]
 [ 40.9348 -73.8432]
 [ 40.9757 -73.7499]
 [ 40.9739 -73.7199]
 [ 40.9462 -73.6889]
 [ 40.9236 -73.747 ]
 [ 40.9106 -73.7836]]"
36,5,11,36,453,0.00906,40.85244912048579,-73.93570400395019,48.0,0.003943126520000124,"[[ 40.8715    -74.0047   ]
 [ 40.9116    -73.9699   ]
 [ 40.8731    -73.9183   ]
 [ 40.8638    -73.9091   ]
 [ 40.8389    -73.9229   ]
 [ 40.8365324 -73.9295956]
 [ 40.8345    -73.9447   ]
 [ 40.8349    -73.9475   ]]"
37,5,11,37,1487,0.02974,40.757276388539715,-73.91522651718537,48.0,0.002734579999999778,"[[ 40.7485 -73.8841]
 [ 40.7221 -73.9023]
 [ 40.7228 -73.9133]
 [ 40.7244 -73.9201]
 [ 40.7362 -73.9365]
 [ 40.7375 -73.938 ]
 [ 40.7633 -73.9402]
 [ 40.7677 -73.9387]
 [ 40.7842 -73.9298]
 [ 40.7789 -73.9   ]
 [ 40.7733 -73.8855]
 [ 40.7675 -73.8809]
 [ 40.7559 -73.8827]]"
